"CSVFile.Version","File","Size","Commit number","Loc touched","Loc added","Max loc added","Avg loc added","Churn","Max churn","Avg churn","Authors numbers","buggy"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/DerAttrDAO.java","36","1","36","36","36","36","36","36","36","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/DerSchemaDAO.java","38","1","38","38","38","38","38","38","38","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/EntitlementDAO.java","39","1","39","39","39","39","39","39","39","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/LoggerDAO.java","37","1","37","37","37","37","37","37","37","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/MembershipDAO.java","38","1","38","38","38","38","38","38","38","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/MissingConfKeyException.java","33","1","33","33","33","33","33","33","33","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/NotificationDAO.java","34","1","34","34","34","34","34","34","34","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/PolicyDAO.java","45","1","45","45","45","45","45","45","45","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/ReportDAO.java","40","1","40","40","40","40","40","40","40","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/ReportExecDAO.java","41","1","41","41","41","41","41","41","41","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/ResourceDAO.java","44","1","44","44","44","44","44","44","44","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/RoleDAO.java","53","2","56","54","52","52","53","52","26","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/SchemaDAO.java","38","1","38","38","38","38","38","38","38","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/TaskDAO.java","53","1","53","53","53","53","53","53","53","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/TaskExecDAO.java","43","2","43","43","41","41","43","41","21","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/UserDAO.java","56","1","56","56","56","56","56","56","56","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/UserRequestDAO.java","34","1","34","34","34","34","34","34","34","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/UserSearchDAO.java","59","1","59","59","59","59","59","59","59","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/VirAttrDAO.java","36","1","36","36","36","36","36","36","36","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/VirSchemaDAO.java","38","1","38","38","38","38","38","38","38","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractDAOImpl.java","92","1","92","92","92","92","92","92","92","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AttrDAOImpl.java","66","1","66","66","66","66","66","66","66","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AttrValueDAOImpl.java","68","1","68","68","68","68","68","68","68","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ConfDAOImpl.java","75","1","75","75","75","75","75","75","75","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ConnInstanceDAOImpl.java","176","2","88","3","88","88","176","88","88","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/DerAttrDAOImpl.java","69","1","69","69","69","69","69","69","69","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/DerSchemaDAOImpl.java","102","1","102","102","102","102","102","102","102","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/EntitlementDAOImpl.java","86","1","86","86","86","86","86","86","86","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/LoggerDAOImpl.java","68","1","68","68","68","68","68","68","68","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/MembershipDAOImpl.java","90","2","98","94","93","93","96","93","48","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/NotificationDAOImpl.java","52","1","52","52","52","52","52","52","52","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/PolicyDAOImpl.java","86","1","86","86","86","86","86","86","86","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ReportDAOImpl.java","85","2","89","87","85","85","85","85","42","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ReportExecDAOImpl.java","100","1","100","100","100","100","100","100","100","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ResourceDAOImpl.java","340","2","170","1","170","170","340","170","170","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/RoleDAOImpl.java","200","2","259","225","186","186","200","186","100","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/SchemaDAOImpl.java","94","1","94","94","94","94","94","94","94","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/TaskDAOImpl.java","190","3","204","192","164","164","190","164","63","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/TaskExecDAOImpl.java","121","2","129","122","109","109","121","109","60","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserDAOImpl.java","524","2","544","532","532","532","540","532","270","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserRequestDAOImpl.java","56","1","56","56","56","56","56","56","56","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserSearchDAOImpl.java","549","3","552","549","545","545","549","545","183","3","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/VirAttrDAOImpl.java","69","1","69","69","69","69","69","69","69","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/dao/impl/VirSchemaDAOImpl.java","101","1","101","101","101","101","101","101","101","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/AbstractValidator.java","119","1","119","119","119","119","119","119","119","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/AlwaysTrueValidator.java","39","1","39","39","39","39","39","39","39","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/BasicValidator.java","54","2","55","54","54","54","54","54","27","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/EmailAddressValidator.java","43","1","43","43","43","43","43","43","43","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/InvalidAttrValueException.java","33","1","33","33","33","33","33","33","33","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/ParsingValidationException.java","30","1","30","30","30","30","30","30","30","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/Validator.java","27","1","27","27","27","27","27","27","27","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AbstractValidator.java","31","1","31","31","31","31","31","31","31","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrCheck.java","40","1","40","40","40","40","40","40","40","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValidator.java","63","1","63","63","63","63","63","63","63","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueCheck.java","40","1","40","40","40","40","40","40","40","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueValidator.java","90","1","90","90","90","90","90","90","90","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntitlementCheck.java","40","1","40","40","40","40","40","40","40","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntitlementValidator.java","63","1","63","63","63","63","63","63","63","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntityValidationInterceptor.java","65","1","65","65","65","65","65","65","65","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ExternalResourceCheck.java","40","1","40","40","40","40","40","40","40","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ExternalResourceValidator.java","61","1","61","61","61","61","61","61","61","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/InvalidEntityException.java","92","1","92","92","92","92","92","92","92","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/NotificationCheck.java","40","1","40","40","40","40","40","40","40","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/NotificationValidator.java","64","2","68","64","61","61","64","61","32","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PolicyCheck.java","40","1","40","40","40","40","40","40","40","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PolicyValidator.java","111","2","123","117","115","115","119","115","59","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PropagationTaskCheck.java","40","1","40","40","40","40","40","40","40","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PropagationTaskValidator.java","72","1","72","72","72","72","72","72","72","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ReportCheck.java","40","1","40","40","40","40","40","40","40","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ReportValidator.java","71","1","71","71","71","71","71","71","71","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchedTaskCheck.java","40","1","40","40","40","40","40","40","40","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchedTaskValidator.java","71","3","75","72","71","71","71","71","23","3","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaCheck.java","40","1","40","40","40","40","40","40","40","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaMappingCheck.java","40","1","40","40","40","40","40","40","40","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaMappingValidator.java","75","1","75","75","75","75","75","75","75","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaValidator.java","75","1","75","75","75","75","75","75","75","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncTaskCheck.java","40","1","40","40","40","40","40","40","40","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncTaskValidator.java","86","2","88","86","86","86","86","86","43","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeUserCheck.java","40","1","40","40","40","40","40","40","40","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeUserValidator.java","179","1","179","179","179","179","179","179","179","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/USchemaCheck.java","40","1","40","40","40","40","40","40","40","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/validation/entity/USchemaValidator.java","79","1","79","79","79","79","79","79","79","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/policy/AccountPolicyEnforcer.java","135","1","135","135","135","135","135","135","135","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/policy/AccountPolicyException.java","32","1","32","32","32","32","32","32","32","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/policy/PasswordPolicyEnforcer.java","216","1","216","216","216","216","216","216","216","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/policy/PasswordPolicyException.java","32","1","32","32","32","32","32","32","32","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/policy/PolicyEnforceException.java","32","1","32","32","32","32","32","32","32","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/policy/PolicyEnforcer.java","36","1","36","36","36","36","36","36","36","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/policy/PolicyEvaluator.java","122","3","145","131","123","123","126","123","42","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/propagation/ConnectorFacadeProxy.java","1130","5","608","1","566","566","1132","566","226","3","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/propagation/PropagationByResource.java","282","1","282","282","282","282","282","282","282","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/propagation/PropagationException.java","51","1","51","51","51","51","51","51","51","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/propagation/PropagationHandler.java","40","1","40","40","40","40","40","40","40","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/propagation/PropagationManager.java","1706","10","954","1","818","818","1720","853","172","3","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/propagation/package-info.java","20","1","20","20","20","20","20","20","20","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/report/AbstractReportlet.java","77","1","77","77","77","77","77","77","77","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/report/ReportException.java","32","1","32","32","32","32","32","32","32","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/report/Reportlet.java","47","1","47","47","47","47","47","47","47","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/report/ReportletConfClass.java","32","1","32","32","32","32","32","32","32","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/report/StaticReportlet.java","78","1","78","78","78","78","78","78","78","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/report/UserReportlet.java","310","1","310","310","310","310","310","310","310","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java","110","1","110","110","110","110","110","110","110","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/controller/AuthenticationController.java","66","1","66","66","66","66","66","66","66","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/controller/ConfigurationController.java","223","2","226","223","223","223","223","223","111","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/controller/ConnInstanceController.java","890","5","504","1","438","438","890","445","178","3","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/controller/DerivedSchemaController.java","288","2","144","10","144","144","288","144","144","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/controller/InvalidSearchConditionException.java","30","1","30","30","30","30","30","30","30","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/controller/LoggerController.java","428","2","214","13","214","214","428","214","214","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/controller/NotificationController.java","286","2","143","9","143","143","286","143","143","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/controller/PolicyController.java","528","2","264","8","264","264","528","264","264","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/controller/ReportController.java","896","4","483","20","434","434","896","448","224","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/controller/ResourceController.java","566","3","285","16","244","244","566","283","188","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/controller/RoleController.java","494","2","247","10","247","247","494","247","247","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/controller/SchemaController.java","288","2","144","10","144","144","288","144","144","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java","922","2","461","14","461","461","922","461","461","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/controller/UnauthorizedRoleException.java","40","1","40","40","40","40","40","40","40","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java","1410","4","774","1","643","643","1420","705","355","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/controller/UserRequestController.java","442","2","221","13","221","221","442","221","221","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/controller/VirtualSchemaController.java","288","3","145","10","144","144","288","144","96","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/controller/WorkflowController.java","168","2","84","7","84","84","168","84","84","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java","1510","3","777","5","755","755","1510","755","503","3","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/data/ConfigurationDataBinder.java","45","1","45","45","45","45","45","45","45","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/data/ConnInstanceDataBinder.java","362","3","207","1","182","182","364","182","121","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/data/DerivedSchemaDataBinder.java","90","1","90","90","90","90","90","90","90","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/data/NotificationDataBinder.java","59","1","59","59","59","59","59","59","59","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java","143","3","209","171","138","138","143","138","47","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/data/ReportDataBinder.java","165","3","185","175","157","157","165","157","55","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/data/ResourceDataBinder.java","754","3","381","8","315","315","754","377","251","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/data/RoleDataBinder.java","232","1","232","232","232","232","232","232","232","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/data/SchemaDataBinder.java","115","1","115","115","115","115","115","115","115","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/data/TaskDataBinder.java","550","7","333","1","236","236","560","275","80","4","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/data/UnwrappedObjectMapper.java","104","1","104","104","104","104","104","104","104","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/data/UserDataBinder.java","844","4","438","6","411","411","844","422","211","3","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/data/UserRequestDataBinder.java","214","2","107","6","107","107","214","107","107","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/rest/data/VirtualSchemaDataBinder.java","71","1","71","71","71","71","71","71","71","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/scheduling/AbstractTaskJob.java","141","3","154","147","142","142","145","142","48","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/scheduling/DefaultSyncJobActions.java","63","2","70","66","64","64","65","64","32","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/scheduling/NotificationJob.java","233","6","251","239","234","234","239","234","39","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/scheduling/ReportJob.java","207","2","225","215","207","207","207","207","103","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/scheduling/ReportXMLConst.java","41","1","41","41","41","41","41","41","41","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/scheduling/SampleJob.java","53","1","53","53","53","53","53","53","53","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/scheduling/SpringBeanJobFactory.java","109","2","112","109","109","109","109","109","54","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/scheduling/SyncJob.java","1586","6","850","1","786","786","1588","793","264","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/scheduling/SyncJobActions.java","91","2","100","94","92","92","93","92","46","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/scheduling/SyncResult.java","131","1","131","131","131","131","131","131","131","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/scheduling/package-info.java","20","1","20","20","20","20","20","20","20","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/security/AsymmetricCipher.java","75","1","75","75","75","75","75","75","75","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/security/NullSecurityContextRepository.java","49","1","49","49","49","49","49","49","49","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/security/SyncopeAuthenticationProvider.java","156","3","211","176","157","157","166","157","55","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/security/SyncopeUserDetailsService.java","89","1","89","89","89","89","89","89","89","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/util/ApplicationContextProvider.java","42","2","50","45","39","39","42","39","21","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java","401","1","401","401","401","401","401","401","401","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/util/ConnBundleManager.java","293","3","148","2","147","147","293","147","97","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/util/ConnObjectUtil.java","811","4","434","0","404","404","811","405","202","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/util/EntitlementUtil.java","96","2","97","96","91","91","96","91","48","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/util/ImportExport.java","539","5","644","564","382","382","541","382","108","3","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/util/JexlUtil.java","213","1","213","213","213","213","213","213","213","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/util/SchemaMappingUtil.java","548","3","564","554","545","545","548","545","182","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/util/SpringPersistenceUnitPostProcessor.java","78","1","78","78","78","78","78","78","78","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/util/TaskUtil.java","121","1","121","121","121","121","121","121","121","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/util/multiparent/MultiParentNode.java","106","2","145","122","110","110","114","110","57","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/util/multiparent/MultiParentNodeOp.java","49","2","78","59","54","54","59","54","29","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/AbstractUserWorkflowAdapter.java","220","2","110","3","110","110","220","110","110","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/ActivitiUserWorkflowAdapter.java","1314","3","680","7","650","650","1314","657","438","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/NoOpUserWorkflowAdapter.java","378","2","189","2","189","189","378","189","189","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/UserWorkflowAdapter.java","430","2","215","1","215","215","430","215","215","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/WorkflowException.java","42","1","42","42","42","42","42","42","42","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/WorkflowResult.java","89","1","89","89","89","89","89","89","89","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/activiti/AbstractActivitiDelegate.java","61","2","68","64","61","61","61","61","30","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/activiti/AutoActivate.java","31","1","31","31","31","31","31","31","31","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/activiti/Create.java","41","1","41","41","41","41","41","41","41","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/activiti/Delete.java","41","2","42","41","37","37","41","37","20","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/activiti/GenerateToken.java","37","2","41","38","35","35","37","35","18","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/activiti/Reactivate.java","28","1","28","28","28","28","28","28","28","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/activiti/Suspend.java","28","1","28","28","28","28","28","28","28","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeEntitiesVariableType.java","35","1","35","35","35","35","35","35","35","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeGroupManager.java","216","2","114","1","114","114","216","114","108","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeGroupQueryImpl.java","307","2","151","5","151","151","307","156","153","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeSession.java","26","1","26","26","26","26","26","26","26","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeSessionFactory.java","45","1","45","45","45","45","45","45","45","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeUserManager.java","252","2","132","1","132","132","252","132","126","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeUserQueryImpl.java","421","2","205","12","205","205","421","216","210","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/activiti/Update.java","42","1","42","42","42","42","42","42","42","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/workflow/package-info.java","20","1","20","20","20","20","20","20","20","1","false"
"1.0.1-incubating","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateFieldPanel.java","139","2","141","140","140","140","141","140","70","2","false"
"1.0.1-incubating","client/src/main/java/org/apache/syncope/client/http/HttpClientParams.java","33","2","34","33","33","33","33","33","16","2","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/persistence/openjpa/JBossPersistenceMappingFactory.java","318","1","318","318","318","318","318","318","318","1","false"
"1.0.1-incubating","core/src/main/java/org/apache/syncope/core/util/NotFoundException.java","35","1","35","35","35","35","35","35","35","1","false"
"1.0.1-incubating","console/src/main/java/org/apache/syncope/console/commons/CloseOnESCBehavior.java","68","1","68","68","68","68","68","68","68","1","false"
"1.0.3-incubating","build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSRootDseServlet.java","100","1","100","100","100","100","100","100","100","1","false"
"1.0.3-incubating","build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSStartStopListener.java","258","1","258","258","258","258","258","258","258","1","false"
"1.0.3-incubating","build-tools/src/main/java/org/apache/syncope/buildtools/H2StartStopListener.java","101","1","101","101","101","101","101","101","101","1","false"
"1.0.3-incubating","build-tools/src/main/java/org/apache/syncope/buildtools/JarSchemaLdifExtractor.java","178","1","178","178","178","178","178","178","178","1","false"
"1.0.3-incubating","client/src/main/java/org/apache/syncope/annotation/FormAttributeField.java","32","1","32","32","32","32","32","32","32","1","false"
"1.0.3-incubating","client/src/main/java/org/apache/syncope/annotation/SchemaList.java","28","1","28","28","28","28","28","28","28","1","false"
